dataset,split,source_example_id,source_image_id,physical_image_path,image_hash,manifest_row_id,factor,variant,pool_id,numeric_tail,carrier
gqa,audit,attr_000116:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000116_irrelevant.png,4054e255fb27dc81eb951d4dd0e76715b7039b2618c48a22492bfa17c7a0c674,attr_000116:irrelevant,attribute,irrelevant,,000116,gqa
gqa,audit,attr_000117:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000117_base.png,afc30d4103366a436fc22089e5be0b51217c23edb1faff59b15e568ee0f6344c,attr_000117:base,attribute,base,,000117,gqa
gqa,audit,attr_000117:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000117_relevant.png,2358d0e9327137e94501ea71ee5b89549fae4b8b91b0719fab00c01987b029b4,attr_000117:relevant,attribute,relevant,,000117,gqa
gqa,audit,attr_000117:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000117_irrelevant.png,662db11f4a6be4ea16327e34c86ada8ceea541e28b7941e550388ff03d84ef03,attr_000117:irrelevant,attribute,irrelevant,,000117,gqa
gqa,audit,attr_000118:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000118_base.png,7218fb87eea23efc65898a9c10bf2743a75f7e8de0db730620c795dfbe5b05e8,attr_000118:base,attribute,base,,000118,gqa
gqa,audit,attr_000118:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000118_relevant.png,cc6f896e50b8e306cf9fe990f62f63e77b5f11330847c578da56efc25ba01167,attr_000118:relevant,attribute,relevant,,000118,gqa
gqa,audit,attr_000118:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000118_irrelevant.png,b94c8e0cbc2fb0052544453e998a4ad765ff7dff1e31edd33343cdd7f92fb208,attr_000118:irrelevant,attribute,irrelevant,,000118,gqa
gqa,audit,attr_000119:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000119_base.png,e0281d8cdc57c375729589e3779fec7ba7f24c86e224327c9bb440d86c804962,attr_000119:base,attribute,base,,000119,gqa
gqa,audit,attr_000119:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000119_relevant.png,c30ab8fa0a319d7589a8a94472cc39776c0f089107f395c3f3bb7e54b5cba934,attr_000119:relevant,attribute,relevant,,000119,gqa
gqa,audit,attr_000119:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000119_irrelevant.png,bf709048ba6512c561c4691d29f92023019ab178d34997d900da8ead146474db,attr_000119:irrelevant,attribute,irrelevant,,000119,gqa
gqa,audit,attr_000120:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000120_base.png,fa26844c8b4528bced1efbcb8a31b2f43bb68b2658160d1c6df61b662a2228df,attr_000120:base,attribute,base,,000120,gqa
gqa,audit,attr_000120:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000120_relevant.png,8ce6ddc8efd99919bb08844f9cd2db0f82e159b2dbc24feafd2a4f43a48c759f,attr_000120:relevant,attribute,relevant,,000120,gqa
gqa,audit,attr_000120:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000120_irrelevant.png,b33b6ad67f1675588f0b49bbd0e5971fdba732838184d3d2781895da661f2add,attr_000120:irrelevant,attribute,irrelevant,,000120,gqa
gqa,audit,attr_000121:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000121_base.png,6228e7d739ed15cf44ddea6a7ec9a0bb729853577089b3035094716e3a707f68,attr_000121:base,attribute,base,,000121,gqa
gqa,audit,attr_000121:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000121_relevant.png,048d9973b976c25148203ab3bd27198d0e15574bd38d73622dcf869f0a72486c,attr_000121:relevant,attribute,relevant,,000121,gqa
gqa,audit,attr_000121:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000121_irrelevant.png,8c8a8a46c84520e309c60f6bcb4d554f82283d5e08a406ae6b13e805d5b4e877,attr_000121:irrelevant,attribute,irrelevant,,000121,gqa
gqa,audit,attr_000122:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000122_base.png,467fb3e6afbffe894671d699c62d07b4e962d0412fdc067e40c87516c8768cc0,attr_000122:base,attribute,base,,000122,gqa
gqa,audit,attr_000122:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000122_relevant.png,1d4463116b0b07866a8614dd2c254283494358321350889f0036357a418ce251,attr_000122:relevant,attribute,relevant,,000122,gqa
gqa,audit,attr_000122:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000122_irrelevant.png,cad6bfa91ff0a34f6e0d4de8bc80969e197063b5153c687bb580da8e9f9d7468,attr_000122:irrelevant,attribute,irrelevant,,000122,gqa
gqa,audit,attr_000123:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000123_base.png,9d0464541165999b5f18474864a27532fce35ec2417c4affc4e9c704042ef2fc,attr_000123:base,attribute,base,,000123,gqa
gqa,audit,attr_000123:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000123_relevant.png,00da9ea934b062e7939a4ee2a0df35791634562730d0ba469e39545e44c0d410,attr_000123:relevant,attribute,relevant,,000123,gqa
gqa,audit,attr_000123:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000123_irrelevant.png,e23c944d4ee055e64d12a45a03a5314ba0bd6a155a9ecac59ccd9746a75ccc61,attr_000123:irrelevant,attribute,irrelevant,,000123,gqa
gqa,audit,attr_000124:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000124_base.png,ebc3acb157327818b6a2ba87691ae6431767a3c0fa3795b0f4988197fea94de8,attr_000124:base,attribute,base,,000124,gqa
gqa,audit,attr_000124:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000124_relevant.png,8553201c18d9116540d523f1a898058e350d361ca3007989780d3d96bddd62f9,attr_000124:relevant,attribute,relevant,,000124,gqa
gqa,audit,attr_000124:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000124_irrelevant.png,ad792d7e90b94908f7fafc1622d1d92ca47f4a19772763b68b8117465571bec4,attr_000124:irrelevant,attribute,irrelevant,,000124,gqa
gqa,audit,attr_000125:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000125_base.png,2a776a4abf867dc06d53992142218ab15f3f24658199a5d0c1682b1bf19efded,attr_000125:base,attribute,base,,000125,gqa
gqa,audit,attr_000125:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000125_relevant.png,b94de2523164a24ab5ba95ca43679b5cf8414dcb4f28cf928087e6f3f4e8ebd7,attr_000125:relevant,attribute,relevant,,000125,gqa
gqa,audit,attr_000125:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000125_irrelevant.png,b5ccd682be712d4b5bc6a0581059d32c7b6080125424e165ba47eb7dad9a04be,attr_000125:irrelevant,attribute,irrelevant,,000125,gqa
gqa,audit,attr_000126:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000126_base.png,8c7f9e670b116b51825a4d8507f1177e78c42f384d4dcb52277b3ebe66b9d843,attr_000126:base,attribute,base,,000126,gqa
gqa,audit,attr_000126:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000126_relevant.png,221ea3086917b86a92f04b4eed35223f2e39e64957f144fd4e2361731eca9f18,attr_000126:relevant,attribute,relevant,,000126,gqa
gqa,audit,attr_000126:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000126_irrelevant.png,5631aa6f03ad3229f0f287c73230d662470d480149cb5c2fca540dc0e875a422,attr_000126:irrelevant,attribute,irrelevant,,000126,gqa
gqa,audit,attr_000127:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000127_base.png,bb9a1a018951fdcda15eacad90ddc9f3abcf734fccc1a821c9fe7be0136dfd2c,attr_000127:base,attribute,base,,000127,gqa
gqa,audit,attr_000127:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000127_relevant.png,a06b4dd5556680d5440429de7e65f75a8b771eada5eef99a14de0367e65a28fd,attr_000127:relevant,attribute,relevant,,000127,gqa
gqa,audit,attr_000127:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000127_irrelevant.png,cd49094e8ee122258925d3e6fa039a4efcb764a8f9e0f0245db2370d35e99a38,attr_000127:irrelevant,attribute,irrelevant,,000127,gqa
gqa,audit,attr_000128:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000128_base.png,eb2bd1a4ce93feea15259dd678aa15266ca0fdafd76ed31ddbdc9ba7b38a81d8,attr_000128:base,attribute,base,,000128,gqa
gqa,audit,attr_000128:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000128_relevant.png,198dbb3f597653bc2686d5d5987c96607ee0258111fa262cfe04a8ccd01aa242,attr_000128:relevant,attribute,relevant,,000128,gqa
gqa,audit,attr_000128:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000128_irrelevant.png,d17d8d1650a0716d1dc5f349a3c91923198fa0e8da645202b6319ba674cdc4df,attr_000128:irrelevant,attribute,irrelevant,,000128,gqa
gqa,audit,attr_000129:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000129_base.png,80c281fcd0aa752614da78519a3d41dba8846ad926705b1afb68d4f632165820,attr_000129:base,attribute,base,,000129,gqa
gqa,audit,attr_000129:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000129_relevant.png,bae319f2ff17a347c2f795245e23558aea569857f12f264ae36598aa2addcd69,attr_000129:relevant,attribute,relevant,,000129,gqa
gqa,audit,attr_000129:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000129_irrelevant.png,0847305d9e23382e1d89277f47dd4933b63c539672b8691f6ff83303f71d4f05,attr_000129:irrelevant,attribute,irrelevant,,000129,gqa
gqa,audit,attr_000130:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000130_base.png,ff7b0a3dba496abfdcbf97c4a0b424dcc44f878d6816d31d73bce5b212252e2a,attr_000130:base,attribute,base,,000130,gqa
gqa,audit,attr_000130:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000130_relevant.png,1f57df64e484394a35190178f6b320e1ae3c8be983e54a93e57d98c6846ebfd2,attr_000130:relevant,attribute,relevant,,000130,gqa
gqa,audit,attr_000130:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000130_irrelevant.png,c2da003c48d1130ad049d547f605940ac075ded849c72ee6c4a530c8e440123f,attr_000130:irrelevant,attribute,irrelevant,,000130,gqa
gqa,audit,attr_000131:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000131_base.png,256d5fb1e819091ff45dd2b222d0c0bd0dcd49f715eb903cd7743691ba06f8f8,attr_000131:base,attribute,base,,000131,gqa
gqa,audit,attr_000131:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000131_relevant.png,18e5c961bf4e13c32fe9684afce747c3822af9e8f7094b33518e6decad8478b9,attr_000131:relevant,attribute,relevant,,000131,gqa
gqa,audit,attr_000131:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000131_irrelevant.png,744a96b7a5c9cbb0dff941ba19453e4b41102e93da5aeb483c82571babf4c7ac,attr_000131:irrelevant,attribute,irrelevant,,000131,gqa
gqa,audit,attr_000132:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000132_base.png,348973999e6ab31c5d1bfdafd75d65825d593eab05e64f40127e7414bbc06452,attr_000132:base,attribute,base,,000132,gqa
gqa,audit,attr_000132:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000132_relevant.png,4a6b1194545bd1a41496f90a09e45fe28b1fe99530296b85240b5848b9321eaf,attr_000132:relevant,attribute,relevant,,000132,gqa
gqa,audit,attr_000132:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000132_irrelevant.png,e8300d0774f5bf607db18aaf11de4f70e87d5d0ef738eacc363fc8ede2436a1d,attr_000132:irrelevant,attribute,irrelevant,,000132,gqa
gqa,audit,attr_000133:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000133_base.png,a1645a25f5b8b9f5932b4b8967c8d65ca344eb1a529bd89537e0831766a00940,attr_000133:base,attribute,base,,000133,gqa
gqa,audit,attr_000133:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000133_relevant.png,1ff45b2195c34fa9823a4213774481d3d4de0e8f72f6f40437f20233a72968be,attr_000133:relevant,attribute,relevant,,000133,gqa
gqa,audit,attr_000133:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000133_irrelevant.png,fda294283334b679e7694eff621a95623f002b03dbf60d1d2d8b89cb76bed021,attr_000133:irrelevant,attribute,irrelevant,,000133,gqa
gqa,audit,attr_000134:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000134_base.png,cc4ddeed791a223f2bc6657c66db80e854a015b8f03db169692f27a563076086,attr_000134:base,attribute,base,,000134,gqa
gqa,audit,attr_000134:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000134_relevant.png,ff4590013ce58ab03f21fbbe05548d4b634f57ecee86880aafa6e2ff739a3d4c,attr_000134:relevant,attribute,relevant,,000134,gqa
gqa,audit,attr_000134:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000134_irrelevant.png,e872386dce2b8295bf59aaadd0be2658fa4cd20e3eca2771a28d2768e06f5364,attr_000134:irrelevant,attribute,irrelevant,,000134,gqa
gqa,audit,attr_000135:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000135_base.png,e766a0a9e686b395645e278df492e5c0d1d0989fdb1247c1bd09329169c01831,attr_000135:base,attribute,base,,000135,gqa
gqa,audit,attr_000135:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000135_relevant.png,42ebde3ff3e012f109e1ea4ccacb8bf54db001f2958d24100cbe6e9e32a9a4ae,attr_000135:relevant,attribute,relevant,,000135,gqa
gqa,audit,attr_000135:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000135_irrelevant.png,fd029230d0b183574fd4249a89f72355f61f01b066721920c5183d2870dcf597,attr_000135:irrelevant,attribute,irrelevant,,000135,gqa
gqa,audit,attr_000136:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000136_base.png,39a3cf55ea7fb408039ca8f6d0a3149187283ebcf37bf5d793dddbb53a35187f,attr_000136:base,attribute,base,,000136,gqa
gqa,audit,attr_000136:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000136_relevant.png,d246bab691020f5bb9db2a9fd9f8c60414a65e027ea59ae047bb0582c9ac415d,attr_000136:relevant,attribute,relevant,,000136,gqa
gqa,audit,attr_000136:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000136_irrelevant.png,a03ec0387ac4d4073a36ae9fdba2d194d4eb0f92e1e12b3d175f0e9ca9f42c76,attr_000136:irrelevant,attribute,irrelevant,,000136,gqa
gqa,audit,attr_000137:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000137_base.png,909d4f102df95d617511051761989e8f7f6b1acb448e66a3f1ea6d207d510885,attr_000137:base,attribute,base,,000137,gqa
gqa,audit,attr_000137:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000137_relevant.png,719c55a1cb756aea97c4d2eb344440f11ec565807accde319f6c82e2d8e7809f,attr_000137:relevant,attribute,relevant,,000137,gqa
gqa,audit,attr_000137:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000137_irrelevant.png,a293382a949120e5ce6f6744cf54098881aaba521b05305272142effe617333d,attr_000137:irrelevant,attribute,irrelevant,,000137,gqa
gqa,audit,attr_000138:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000138_base.png,204aa233e76743389ef958269065331cb2228e6c2344354ac8ce2e7a86d7b606,attr_000138:base,attribute,base,,000138,gqa
gqa,audit,attr_000138:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000138_relevant.png,55d0662e00370c956b4e2edfdc09ecfbba8e531cca644ef7287f9101c8caba44,attr_000138:relevant,attribute,relevant,,000138,gqa
gqa,audit,attr_000138:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000138_irrelevant.png,fa5edf9cfeeacbc85697270ca26477a41c5e796af8ad9001b25b410f4b552df1,attr_000138:irrelevant,attribute,irrelevant,,000138,gqa
gqa,audit,attr_000139:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000139_base.png,5c7551fbd2dcdef987a9ca91d1e8225cba367e2f6c7a375d868a9b9ca2c8a790,attr_000139:base,attribute,base,,000139,gqa
gqa,audit,attr_000139:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000139_relevant.png,d5381e95a1d4d99029996e03c95500ea5f84a26e77454c7603adddeb10621e21,attr_000139:relevant,attribute,relevant,,000139,gqa
gqa,audit,attr_000139:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000139_irrelevant.png,04cb659abdc0b0fbbecffb3ba170999b5842a000d7c061c1233afceaa8b8e738,attr_000139:irrelevant,attribute,irrelevant,,000139,gqa
gqa,audit,attr_000140:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000140_base.png,4cc7fee8dec630c6d01324c06d04a6f4b5c00c943f3d306213a3ba3c252929fb,attr_000140:base,attribute,base,,000140,gqa
gqa,audit,attr_000140:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000140_relevant.png,41c982b28a37a0e62f5150b66b54c2bbca67197e4d7c5ff1fe626055f538e988,attr_000140:relevant,attribute,relevant,,000140,gqa
gqa,audit,attr_000140:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000140_irrelevant.png,6d66700314500c604b855ef9a46fe4cde97437d157b0f953871e8ecae7e24541,attr_000140:irrelevant,attribute,irrelevant,,000140,gqa
gqa,audit,attr_000141:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000141_base.png,8efb6ab41341a78971efca9a0f69f8811a643d468c5f8dc53c472919cbe15a58,attr_000141:base,attribute,base,,000141,gqa
gqa,audit,attr_000141:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000141_relevant.png,31cc27a9bf48cedacc333db8c4a609fd9db2b974b850c9914a5e21fbf31954ce,attr_000141:relevant,attribute,relevant,,000141,gqa
gqa,audit,attr_000141:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000141_irrelevant.png,06f0a1c538b2db8eb881c8ca759de3f830caa39d1d3c2f3c92047048871e9777,attr_000141:irrelevant,attribute,irrelevant,,000141,gqa
gqa,audit,attr_000142:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000142_base.png,a60f9fc76d8281bd3dcaa01746cbad8274f3e152c0b33c8a8444945a2c02e09d,attr_000142:base,attribute,base,,000142,gqa
gqa,audit,attr_000142:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000142_relevant.png,b16ce32d5e6dc421c91cf3742f86dacf80969d8619b8c38c0b8a3b09dd3f7af0,attr_000142:relevant,attribute,relevant,,000142,gqa
gqa,audit,attr_000142:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000142_irrelevant.png,751797707d311f37476daddcb22c5de26ba9886ebd7f680f6b1d049756cdf9c6,attr_000142:irrelevant,attribute,irrelevant,,000142,gqa
gqa,audit,attr_000143:base,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000143_base.png,42bb99f9da0a7a7f9847444bbe2f993dc22b8dc23e3ab5f64acdd0ed2ff7b2d7,attr_000143:base,attribute,base,,000143,gqa
gqa,audit,attr_000143:relevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000143_relevant.png,036bfb4e122880457b9ff4fac4f787b9c803ea504037cd3998d151508114179e,attr_000143:relevant,attribute,relevant,,000143,gqa
gqa,audit,attr_000143:irrelevant,,/root/autodl-tmp/RewardLens/code/images/outputs/attribute_scale_v1/images/attr_000143_irrelevant.png,a7462825ec47ea4fd9bd378229a5b3728d2f3f8205d1bf304ddea17001ff3d96,attr_000143:irrelevant,attribute,irrelevant,,000143,gqa
